rowID	p_T21vsControl	fc_T21vsControl	Symbol
7374	0.487455355	-1.06376056	UNG
7375	0.372132947	-1.000680934	USP4
7376	0.997006024	-1.227134713	NR1H2
7378	0.469579233	1.074573313	UPP1
7379	0.527377041	1.265687056	UPK2
7380	0.500015608	-1.081892906	UPK3A
7381	0.220107846	1.499278307	UQCRB
7384	0.999779704	-1.020443993	UQCRC1
7385	0.317369345	-1.061259184	UQCRC2
7386	0.98485168	1.025611621	UQCRFS1
7389	0.948207034	-1.137927821	UROD
738	0.673755215	1.102784951	VPS51
7390	0.907318912	-1.007265247	UROS
7391	0.994605225	-1.052873449	USF1
7392	0.162767221	1.06178552	USF2
7398	0.949908817	1.27484732	USP1
7399	0.465170989	-1.102077808	USH2A
7401	0.45717928	-1.094470464	CLRN1
7402	0.126622536	-1.293228432	UTRN
7403	0.588033	1.048343016	KDM6A
7404	0.981937554	-1.897876058	UTY
7405	0.997424833	1.013314833	UVRAG
7407	0.468385239	1.082960265	VARS1
7408	0.994590967	-1.398614164	VASP
7409	0.999472848	-1.024567697	VAV1
740	0.98029011	-1.109384325	MRPL49
7410	0.910847338	1.115863095	VAV2
7411	0.969992742	1.077394173	VBP1
7412	0.412995256	-2.033404498	VCAM1
7414	0.55469237	-1.561340452	VCL
7415	0.997008292	-1.176102068	VCP
7416	0.982250936	-1.110124273	VDAC1
7417	0.585834677	1.188501892	VDAC2
7419	0.934808401	-1.00354475	VDAC3
741	0.320514117	1.209866894	ZNHIT2
7421	0.013148607	1.291013058	VDR
7422	0.571009867	1.019442248	VEGFA
7423	0.511907052	1.037240617	VEGFB
7424	0.314829406	-1.741533021	VEGFC
7425	0.413620642	-1.106044806	VGF
7428	0.953388759	1.067533765	VHL
7429	0.554656163	1.130900574	VIL1
7430	0.560258337	-1.031825842	EZR
7431	0.045562597	-1.224426469	VIM
7432	0.861617336	-1.039617081	VIP
7433	0.999980172	-1.670984584	VIPR1
7434	0.693183386	-1.130036255	VIPR2
7436	0.004748338	-1.333449517	VLDLR
7439	0.985490825	-1.108778056	BEST1
7441	0.999996114	-1.016067672	VPREB1
7442	0.999947962	1.048856499	TRPV1
7443	0.926197576	-1.132823562	VRK1
7444	0.789271932	1.039162964	VRK2
7447	0.107067078	-1.369541109	VSNL1
7448	0.000946076	-1.065579029	VTN
744	0.862636834	-1.037722157	MPPED2
7450	0.819752136	1.049475311	VWF
7453	0.802141222	1.236409262	WARS1
7454	0.999628714	-1.061590696	WAS
7455	0.999998807	1.029663524	ZAN
7456	0.699469125	-1.204250072	WIPF1
7458	0.996485973	-1.027062453	EIF4H
745	0.881221102	-1.031680033	MYRF
7461	0.760143068	-1.399921969	CLIP2
7462	0.964703527	-1.07639549	LAT2
7464	0.667409647	1.234232425	CORO2A
7465	0.023111267	-1.228763141	WEE1
7466	0.153848457	-1.155155944	WFS1
7468	0.006128278	-1.233343891	NSD2
7469	0.981197154	1.114428307	NELFA
746	0.429095776	1.146644137	TMEM258
7471	0.967555096	-1.072524511	WNT1
7472	0.286741633	1.117221549	WNT2
7473	0.793204408	1.142090282	WNT3
7474	0.087182638	-1.093651924	WNT5A
7475	0.921423305	-1.036515139	WNT6
7476	0.616509796	1.08844103	WNT7A
7477	0.075366264	-1.228788111	WNT7B
7478	0.524912526	-1.170488468	WNT8A
7479	0.596206115	1.149398211	WNT8B
747	0.442384414	-1.011448674	DAGLA
7480	0.963010066	1.038376758	WNT10B
7481	0.383594213	-1.11517599	WNT11
7482	0.157693674	-1.098577313	WNT2B
7483	0.999996636	1.195029628	WNT9A
7484	0.440448319	1.071240416	WNT9B
7485	0.162395663	1.458540194	GET1
7486	0.999882756	1.10938313	WRN
7490	0.435354547	-1.263491618	WT1
7494	0.988962435	1.155767875	XBP1
7498	0.378061665	-1.02990689	XDH
7499	0.738522976	1.085293288	XG
7503	0.999643309	3.78686428	XIST
7504	0.698164536	-1.122955131	XK
7507	0.95833111	1.055467945	XPA
7508	0.928283048	1.114076374	XPC
750	0.999799941	1.289084408	GAS8-AS1
751071	0.994457945	1.201484289	CSKMT
7511	0.919246757	1.044952791	XPNPEP1
7512	0.997923593	1.022423653	XPNPEP2
7514	0.94657906	1.15803143	XPO1
7515	0.657127936	1.002854307	XRCC1
7516	0.903136566	1.008639935	XRCC2
7517	0.169134588	1.000967613	XRCC3
751816	0.991831535	1.103061411	row19824
7518	0.788065025	-1.509195334	XRCC4
752014	0.883729313	1.216115903	CEMP1
7520	0.904361652	1.046724673	XRCC5
7525	0.81650195	1.060942184	YES1
7528	0.11836762	1.255081527	YY1
7529	0.175400539	-1.027226132	YWHAB
752	0.998462304	1.082002261	FMNL1
7531	0.908256833	1.153979862	YWHAE
7532	0.919709151	-1.02745536	YWHAG
7533	0.574685141	-1.18597369	YWHAH
7534	0.15608423	-1.002067507	YWHAZ
7535	0.313959794	1.16669396	ZAP70
7536	0.039466789	-1.102891557	SF1
7538	0.533664152	-1.041816509	ZFP36
7539	0.019538785	1.266641633	ZFP37
753	0.73777289	-1.006350764	LDLRAD4
7541	0.868704041	-1.008904137	ZBTB14
7542	0.5017325	-1.139385531	ZFPL1
7543	0.998868208	1.223658216	ZFX
7544	0.77458495	-1.242542943	ZFY
7545	0.093471672	1.253407753	ZIC1
7546	0.97779775	1.018761116	ZIC2
7547	0.894892861	-1.102489618	ZIC3
7549	0.990671568	1.025724294	ZNF2
754	0.582326832	1.224401471	PTTG1IP
7551	0.852734955	1.292779559	ZNF3
7552	0.017810067	1.152984232	ZNF711
7553	0.999999994	1.073770092	ZNF7
7554	0.888489802	1.149463743	ZNF8
7555	0.368654306	1.229538556	CNBP
7556	0.013803	-1.087429284	ZNF10
7559	0.498277941	1.026707886	ZNF12
755	0.294377638	1.312643673	CFAP410
7561	0.807671658	1.501859368	ZNF14
7562	0.346392846	1.02596612	ZNF708
7564	0.751877425	-1.063754359	ZNF16
7565	0.999036231	-1.123898782	ZNF17
7566	0.640885469	1.158298958	ZNF18
7567	0.997950306	1.184521771	ZNF19
7569	0.524299084	1.087827947	ZNF182
7570	0.017707344	-1.24985401	ZNF22
7571	0.547303001	1.232156038	ZNF23
7572	0.793139994	1.007125352	ZNF24
7574	0.602804403	1.213699367	ZNF26
7579	0.995323955	1.031752285	ZSCAN20
757	0.061779636	1.7484851	TMEM50B
7580	0.999529071	1.181629579	ZNF32
7581	0.00690399	1.091051872	ZNF33A
7582	0.048436929	-1.190864151	ZNF33B
7584	0.827547293	1.196514196	ZNF35
7586	0.591360808	1.017951789	ZKSCAN1
7587	0.999996859	1.207079813	ZNF37A
7589	0.223452186	1.102015914	ZSCAN21
758	0.963137962	1.051078318	MPPED1
7592	0.285259893	1.25332987	ZNF41
7593	0.834357433	-1.038643581	MZF1
7594	0.10782684	1.081281187	ZNF43
7596	0.957529212	-1.017440026	ZNF45
7597	0.845564252	1.235421369	ZBTB25
759	0.77683451	1.067838937	CA1
760	0.563290849	1.090136496	CA2
761	0.38215082	1.130734546	CA3
7621	0.264702338	1.215945487	ZNF70
7625	0.999982244	-1.041916015	ZNF74
7626	0.557013256	1.005074386	ZNF75D
7627	0.420829901	-1.165292711	ZNF75A
7629	0.18975892	1.147038867	ZNF76
762	0.618772864	1.001628326	CA4
7633	0.976031572	-1.132887821	ZNF79
7634	0.806345672	-1.078987805	ZNF80
7637	0.036521455	1.070711923	ZNF84
7638	0.807607273	-1.118439721	ZNF221
7639	0.470477579	1.310507456	ZNF85
763	0.914160909	1.085215964	CA5A
7643	0.047187465	-1.205840011	ZNF90
7644	0.015577749	1.161967584	ZNF91
7652	0.75491444	-1.0915175	ZNF99
765	0.998473863	1.028650955	CA6
766	0.763172634	-1.010878802	CA7
7673	0.999985888	-1.037490467	ZNF222
767561	0.684546543	-1.166105761	SNORD113-1
767562	0.869076564	-1.145619633	SNORD113-2
767563	0.379666438	1.220565407	SNORD113-3
767564	0.109551639	-1.009635835	SNORD113-4
767565	0.584001395	1.135576624	SNORD113-5
767566	0.921064679	-1.036376216	SNORD113-6
767567	0.960759914	-1.021030751	SNORD113-7
767568	0.017115094	1.361025781	SNORD113-8
767569	0.035748581	1.324774128	SNORD113-9
767577	0.030342568	1.246422237	SNORD114-1
767578	0.153425969	1.46043016	SNORD114-2
767579	0.022926123	1.532929787	SNORD114-3
767580	0.079646516	1.319792916	SNORD114-4
767581	0.233771965	1.255848281	SNORD114-5
767582	0.26763233	1.597959866	SNORD114-6
767583	0.045968217	1.738647023	SNORD114-7
767584	0.976996172	-1.083422736	SNORD114-8
767585	0.16345901	1.201141131	SNORD114-9
767588	0.994299924	-1.611833596	SNORD114-10
767589	0.08795462	1.305311358	SNORD114-11
767590	0.412288969	1.025045268	SNORD114-12
767591	0.083098842	1.319337727	SNORD114-13
767592	0.047053744	1.324973291	SNORD114-14
767593	0.215126044	1.145106063	SNORD114-15
767594	0.820840613	-1.001502669	SNORD114-16
767595	0.325037875	1.344393307	SNORD114-17
767596	0.144687573	1.035767066	SNORD114-18
767597	0.268161868	1.425421051	SNORD114-19
767598	0.706686383	-1.081280788	SNORD114-20
767599	0.185462135	-1.028378272	SNORD114-21
7675	0.983055683	1.021237003	ZNF121
767600	0.013082361	1.268460619	SNORD114-22
767603	0.99815267	-1.023444433	SNORD114-23
767604	0.413470506	1.121440859	SNORD114-24
767605	0.946392742	-1.052770577	SNORD114-25
767606	0.281439757	-1.158464153	SNORD114-26
767608	0.80031613	1.212435655	SNORD114-27
767609	0.03446224	1.425600193	SNORD114-28
767610	0.99802728	-1.357593139	SNORD114-29
767611	0.206190829	1.257260734	SNORD114-30
767612	0.206756966	1.538886101	SNORD114-31
767846	0.996481108	-1.048481432	PFN1P2
7678	0.999691693	1.189130456	ZNF124
767	0.981500343	1.048482762	CA8
768096	0.881027266	-1.072101761	HAR1A
768097	0.008322172	1.096524845	HAR1B
7681	0.886855034	-1.365066751	MKRN3
768206	0.310904251	1.163961511	PRCD
768211	0.044453929	-1.226353818	RELL1
768212	0.999909871	-1.097741025	MIR758
768214	0.061031148	-1.052476342	MIR668
768215	0.957982174	1.156670056	MIR767
768216	0.934377917	1.032000106	MIR454
768217	0.992678141	1.028817186	MIR769
768218	0.999905823	1.119051851	MIR766
768219	0.324334539	-1.123643993	MIR802
768220	0.216614865	-1.337456776	MIR765
768239	0.881208508	1.097022258	PSAPL1
7686	0.989751248	1.010164294	MKRN7P
768	0.674166813	-1.095245391	CA9
7690	0.999999813	1.180305573	ZNF131
7691	0.968434207	1.120124257	ZNF132
7692	0.920734784	1.071991365	ZNF133
7693	0.591146573	1.14837801	ZNF134
7694	0.439538725	-1.023434874	ZNF135
7695	0.94337914	-1.007214408	ZNF136
7696	0.033634008	-1.242491165	ZNF137P
7697	0.999464109	1.265747846	ZNF138
7699	0.874549927	1.043995232	ZNF140
7700	0.891298176	1.089242834	ZNF141
7701	0.956673432	1.134603517	ZNF142
7702	0.956453369	-1.210130649	ZNF143
7703	0.894925715	-1.069460699	PCGF2
7704	0.991405515	1.779724977	ZBTB16
7705	0.66551833	1.056020073	ZNF146
7706	0.597018282	1.060557233	TRIM25
7707	0.485561241	-1.083540173	ZNF148
7709	0.831634398	1.029212234	ZBTB17
770	0.40868394	-1.195613232	CA11
7710	0.927146872	1.180503257	ZNF154
7711	0.525746215	1.055499536	ZNF155
7712	0.538851933	1.241889484	ZNF157
7716	0.257341644	1.073789754	VEZF1
7718	0.370276118	1.12450988	ZNF165
771	0.080768065	-1.335118228	CA12
7726	0.566583015	-1.1420372	TRIM26
7727	0.988806675	-1.031482586	ZNF174
7728	0.144822047	-1.103994646	ZNF175
7732	0.919730808	-1.08563125	RNF112
7733	0.995013321	1.002516743	ZNF180
7737	0.371798565	-1.056053489	RNF113A
7738	0.99999204	1.165419423	ZNF184
7739	0.006623117	-1.538042779	ZNF185
773	0.976548664	-1.045855886	CACNA1A
7741	0.041982015	1.113605367	ZSCAN26
7743	0.614219963	1.109768553	ZNF189
7745	0.199754526	-1.056657004	ZKSCAN8
7746	0.200305956	-1.046779422	ZSCAN9
7748	0.667027374	1.149208282	ZNF195
774	0.959821328	1.007889107	CACNA1B
7750	0.316171202	1.113082418	ZMYM2
7752	0.997497539	-1.091578694	ZNF200
7753	0.998372426	1.123360041	ZNF202
7754	0.089861932	1.082497073	ZNF204P
7755	0.615577966	1.150378473	ZNF205
7756	0.953811021	-1.005091361	ZNF207
7757	0.233692991	-1.065518929	ZNF208
775	0.682202134	-1.639462787	CACNA1C
7760	0.899702455	-1.01518202	ZNF213
7761	0.996696624	1.225898635	ZNF214
7762	0.502960543	1.083572577	ZNF215
7763	0.996567799	1.002196311	ZFAND5
7764	0.737994648	-1.216864409	ZNF217
7766	0.977662934	1.273344755	ZNF223
7767	0.999977098	1.078619186	ZNF224
7768	0.989546255	-1.03088944	ZNF225
7769	0.999965229	-1.123255875	ZNF226
776	0.381534436	-1.161935567	CACNA1D
7770	0.962185274	1.014007882	ZNF227
7771	0.142920112	-1.049041458	ZNF112
7772	0.483361638	-1.01531537	ZNF229
7773	0.738421057	-1.083483559	ZNF230
7775	0.771659346	1.002553546	ZNF232
7776	0.98819034	1.286858163	ZNF236
7779	0.999944771	1.15373036	SLC30A1
777	0.958637618	-1.029310062	CACNA1E
7780	0.577368703	1.115901883	SLC30A2
7781	0.905884266	1.071985028	SLC30A3
7782	0.835124939	-1.035933238	SLC30A4
7783	0.964508523	1.017784937	ZP2
7784	0.999814634	1.188062496	ZP3
7786	0.375961603	1.178700768	MAP3K12
7789	0.830081356	1.089024306	ZXDA
778	0.881557553	1.088211645	CACNA1F
7791	0.282015123	-1.505619149	ZYX
7798	0.903208149	-1.288754184	LUZP1
7799	0.894539058	1.031720651	PRDM2
779	0.964238664	1.053001974	CACNA1S
7802	0.451839648	1.477850995	DNALI1
7803	0.839464044	-1.043378919	PTP4A1
7804	0.650540542	-1.038568921	LRP8
7805	0.023334944	1.214301673	LAPTM5
780776	0.531938817	-1.132376262	TVP23A
780853	0.975470998	-1.18735691	SNORD3C
780854	0.991307995	-1.033868168	SNORD3D
7809	0.396165757	-1.249133313	BSND
780	0.005816779	-1.155384172	DDR1
7812	0.687585361	1.007464337	CSDE1
7813	0.397680943	-1.131579311	EVI5
7818	0.975805277	-1.007959449	DAP3
781	0.152427086	-2.0003024	CACNA2D1
7827	0.999999504	-1.071910459	NPHS2
782	0.961068447	1.071333443	CACNB1
7832	0.63349616	-1.069397643	BTG2
7837	0.957588919	-1.2728043	PXDN
783	0.999995833	-1.041405829	CACNB2
7840	0.011900862	1.044044207	ALMS1
7841	0.305238513	1.042353997	MOGS
7844	0.999984411	1.053282898	RNF103
7846	0.987648951	-1.110245565	TUBA1A
7849	1.40E-06	-1.149235586	PAX8
784	0.924767739	1.062631851	CACNB3
7850	0.021572642	-1.031913513	IL1R2
7851	0.112622891	1.008577352	MALL
7852	0.108326036	1.426495581	CXCR4
7855	0.999419819	1.332873297	FZD5
7857	0.993931044	1.054476815	SCG2
785	0.999999909	1.052355773	CACNB4
7862	0.826528541	1.031687992	BRPF1
7866	0.507298916	1.022780546	IFRD2
7867	0.66407906	1.043707986	MAPKAPK3
7869	0.17599819	1.23183982	SEMA3B
786	0.920261821	1.067990558	CACNG1
7871	0.143039772	-1.156861215	SLMAP
7873	0.178950942	-1.068905758	MANF
7874	0.618908502	-1.004305998	USP7
7879	0.998917663	1.019744542	RAB7A
7881	0.749135816	-1.04149556	KCNAB1
7884	0.739891957	1.144039243	SLBP
788	0.9985696	-1.466733027	SLC25A20
78986	0.976919649	1.055032923	DUSP26
78987	0.783246987	1.095325804	CRELD1
78988	0.917040723	1.060638216	MRPL57
78989	0.979338655	1.024193035	COLEC11
78990	0.235744019	-1.152324688	OTUB2
78991	0.114524686	1.019739208	PCYOX1L
78992	0.83301274	-1.019434511	YIPF2
78994	0.846919086	-1.035589072	PRR14
78995	0.999998009	1.064053986	HROB
78996	0.982852475	1.330890645	CYREN
78997	0.992135641	1.003356372	GDAP1L1
78998	0.972603238	1.078933542	RHPN1-AS1
78999	0.84489538	1.007795434	LRFN4
79000	0.87325393	1.098254884	AUNIP
79001	0.981147071	-1.274520207	VKORC1
79002	0.999997635	1.00963133	TRIR
79003	0.882592613	-1.121167499	MIS12
79004	0.060106026	-1.164869012	CUEDC2
79005	0.986416298	-1.070808178	SCNM1
79006	0.985642741	1.049655818	METRN
79007	0.980918224	1.131525034	DBNDD1
79009	0.99810331	1.024860641	DDX50
79012	0.761320546	-1.050773896	CAMKV
79015	0.953818838	-1.204571126	LINC01260
79016	0.525520056	-1.136717113	DDA1
79017	0.920732931	1.155012581	GGCT
79018	0.997143246	-1.110570333	GID4
79019	0.948937247	1.0574972	CENPM
79020	0.685988634	1.294256929	C7orf25
79022	0.509098841	-1.043471434	TMEM106C
79023	0.646743118	1.059972162	NUP37
79024	0.994407542	-1.002936621	SMIM2
79025	0.882425528	-1.036381158	FNDC11
79026	0.001825019	-1.2628281	AHNAK
79027	0.917585554	-1.065087088	ZNF655
79029	0.354978888	1.240044616	AFG2B
79033	0.985520875	1.029289721	ERI3
79034	0.99950548	1.165581267	INTS15
79035	0.785709717	-1.018742271	NABP2
79036	0.339871595	-1.024433095	KXD1
79037	0.939852822	1.058824493	PVRIG
79038	0.934882129	1.056732638	ZFYVE21
79039	0.542553881	-1.091511211	DDX54
7903	0.288265311	-1.183612292	ST8SIA4
79041	0.446110834	1.252614266	TMEM38A
79042	0.986392465	-1.027191047	TSEN34
79047	0.978153496	-1.13682794	KCTD15
79048	0.156037176	1.025160442	SECISBP2
79050	0.721066656	-1.018337982	NOC4L
79053	0.981658865	1.076494814	ALG8
79054	0.567438608	-1.121919062	TRPM8
79056	0.029422889	1.03078301	PRRG4
79057	0.581005162	-1.130810417	PRRG3
79058	0.17173436	1.211531606	ASPSCR1
7905	0.684705337	1.082246307	REEP5
79064	0.964590425	1.006017107	TMEM223
79065	0.845935529	-1.054142523	ATG9A
79066	0.711246862	-1.047074772	METTL16
79068	0.917505471	-1.084222082	FTO
79070	0.880054183	-1.100527654	POGLUT2
79071	0.999966112	-1.255070422	ELOVL6
79072	0.999672743	1.199799624	FASTKD3
79073	0.397425964	-1.160384066	TMEM109
79074	0.528689692	1.059134451	C2orf49
79075	0.712921349	1.226281558	DSCC1
79077	0.185927383	1.006169378	DCTPP1
79078	0.990358231	1.161017417	C1orf50
79080	0.929439422	-1.018314348	CCDC86
79081	0.163361344	1.488860551	LBHD1
79083	0.023813455	-1.37193309	MLPH
79084	0.977978419	1.02196084	WDR77
79085	0.213616721	-1.225979874	SLC25A23
79086	0.975472997	-1.150198295	SMIM7
79087	0.466658818	-1.136304212	ALG12
79088	0.515350865	1.08072111	ZNF426
79089	0.99718492	-1.038280264	TMUB2
79090	0.910064815	1.267665499	TRAPPC6A
79091	0.422768302	1.144284319	METTL22
79092	0.906916	1.09215428	CARD14
79094	0.998424325	1.46280949	CHAC1
790952	0.698934917	-1.246948771	ESRG
790955	0.832317698	1.115051858	UQCC3
79095	0.999735002	1.094444706	BBLN
79096	0.030259408	-1.028183759	CSTPP1
79097	0.880761808	-1.05940905	TRIM48
79098	0.021611769	-1.177158477	C1orf116
790	0.803294448	1.157636249	CAD
79100	0.988961289	1.039924402	LINC00626
79101	0.78513117	1.395351348	TAF1D
79102	0.162566619	-1.025007878	RNF26
79104	0.801581876	-1.09283284	MEG8
79109	0.100734706	1.16902664	MAPKAP1
791115	0.980939718	-1.122435702	PWRN2
79132	0.996659557	1.049285443	DHX58
79133	0.998776092	1.1262838	NDUFAF5
79134	0.931441091	1.087965487	TMEM185B
79135	0.145063946	-1.060259102	APOO
79136	0.415783175	1.078871791	LY6G6E
79137	0.590709625	1.172018469	RETREG2
79139	0.989783955	-1.050668434	DERL1
7913	0.178161032	-1.010620061	DEK
79140	0.652393848	-1.040535631	CCDC28B
79142	0.728662924	-1.054163775	PHF23
79143	0.999389653	-1.073177022	MBOAT7
79144	0.901413636	-1.014227941	PPDPF
79145	0.724975647	-1.017023132	CHCHD7
79147	0.525754861	-1.022076511	FKRP
79148	0.99761938	-1.028872805	MMP28
79149	0.898361713	1.055997941	ZSCAN5A
79152	0.177911518	1.011260457	FA2H
79153	0.981687511	-1.031508725	GDPD3
79154	0.519954112	-1.145348829	DHRS11
79155	0.944302148	1.162291775	TNIP2
79156	0.864284888	-1.136729005	PLEKHF1
79157	0.083358294	1.142342234	MFSD11
79158	0.689489156	-1.025442919	GNPTAB
79159	0.995476793	-1.03101601	NOL12
7915	0.997598786	1.153294879	ALDH5A1
79160	0.993369504	1.012999264	LINC01711
79161	0.948418775	1.347890601	TMEM243
79165	0.85848693	-1.038689462	LENG1
79166	0.979356524	-1.041296353	LILRP2
79168	0.836018255	-1.004493713	LILRA6
79169	0.827394784	-1.000579708	C1orf35
7916	0.920000654	-1.077389998	PRRC2A
79170	0.847210314	1.01368508	PRR15L
79171	0.64627714	1.021545601	RBM42
79172	0.981101599	1.09315675	CENPO
79173	0.848470366	-1.183095932	BRME1
79174	0.291827522	-1.171717568	CRELD2
79175	0.990505649	1.089589347	ZNF343
79176	0.941636463	1.033644662	FBXL15
79177	0.870350996	-1.013831327	ZNF576
79178	0.999889266	-1.007027571	THTPA
7917	0.994602742	1.029559672	BAG6
79180	0.859965337	1.082947014	EFHD2
79183	0.965757718	-1.243627628	TTPAL
79184	0.97995399	1.047881453	BRCC3
79187	0.082651957	-1.223460154	FSD1
79188	0.496877698	-1.002220854	TMEM43
7918	0.997701177	-1.038914907	GPANK1
79190	0.7529973	-1.078536676	IRX6
79191	0.940087506	-1.204686466	IRX3
79192	0.948043088	-1.016738182	IRX1
7919	0.31821407	1.061611123	DDX39B
7920	0.343671925	1.128076947	ABHD16A
79228	0.67669247	-1.002589482	THOC6
7922	0.071750501	-1.076651796	SLC39A7
79230	0.92109803	1.004759708	ZNF557
7923	0.001266355	-1.306167954	HSD17B8
79258	0.416130702	-1.147710873	MMEL1
79269	0.902931961	1.157076873	DCAF10
79290	0.83628664	-1.044642663	OR13A1
79295	0.979351494	-1.10268987	OR5H6
79310	0.510258967	-1.242754736	OR5H2
79315	0.089919556	-1.00866804	OR7E91P
79317	0.987692478	-1.102640744	OR4K5
79324	0.996614454	-1.058832764	OR51G1
7932	0.932887102	-1.08441344	OR2H2
79334	0.999997871	-1.145911349	OR11H2
79339	0.999899351	-1.086161981	OR51B4
79345	0.999907023	-1.030006103	OR51B2
79363	0.853370634	-1.104645369	CPLANE2
79364	0.959436199	1.227511423	ZXDC
79365	0.048585249	-1.700870395	BHLHE41
79366	0.998489532	1.138677195	HMGN5
79368	0.839234906	1.047983487	FCRL2
79369	0.22851328	1.04831882	B3GNT4
7936	0.960728039	-1.018650837	NELFE
79370	0.905487255	1.106142265	BCL2L14
793	0.773107145	-1.036434481	CALB1
79400	0.907646181	-1.021958042	NOX5
7940	0.829306276	-1.120466344	LST1
79411	0.085591893	1.250096886	GLB1L
79412	0.663171237	-1.032379299	KREMEN2
